snils;full_name;sex;birth;profession;salary;kids
06664293210;Tracy Patterson;Female;2023-05-02;Energy engineer;860851;4
33397781837;Jason Weiss;Male;2009-06-09;Nurse, adult;750470;5
78793913508;Nicole Ford;Female;2011-11-09;Engineer, communications;278650;4
72393800712;Brenda Cantu;Male;2013-03-18;Designer, blown glass/stained glass;186925;3
90418788591;Michael Lawrence;Female;2011-07-26;Trading standards officer;662252;5
90473971298;William Ward;Male;2012-05-16;Regulatory affairs officer;954132;5
40079165030;Karen Mcmahon;Female;2000-03-11;Merchandiser, retail;830265;2
36663268344;Donna Mosley;Male;2003-02-25;Radio producer;208027;0
94264259937;Erin Brown;Female;2006-02-01;Cabin crew;235432;5
45757375945;Lindsey Miller;Male;2006-06-06;Nurse, mental health;89939;3
12501373096;Jason Mckay;Male;2012-02-18;Clinical psychologist;554548;5
90046766712;Emily Davis;Female;2015-05-03;Brewing technologist;827734;4
77511492529;Donald Chambers;Male;2010-08-07;Regulatory affairs officer;123585;1
47501018328;Gregory Robertson;Male;2005-03-06;Rural practice surveyor;63621;4
21319994042;Jesse Gonzalez;Female;2017-05-24;Landscape architect;484576;0
94138321955;Christian Brown;Female;2003-06-22;Data processing manager;880237;4
66792433937;Kyle Gomez;Male;2015-06-14;Environmental education officer;881196;1
98081748304;Daniel Fitzpatrick;Female;2013-08-17;Operations geologist;985907;2
45583034943;Daniel Wheeler;Female;2019-04-27;Data processing manager;24528;4
01798043633;Mario Robles;Female;2017-12-17;Development worker, international aid;794200;2
42653116921;Terri Graham;Female;2000-09-02;Airline pilot;617107;0
31339297235;Damon Hart;Female;2021-04-08;Civil engineer, consulting;185629;4
64159857287;Nicole Warren;Female;2013-12-19;Dramatherapist;346758;4
69201368360;Aaron Suarez;Female;2002-02-02;Hydrologist;274117;1
84961674380;Shannon Villegas;Male;2016-12-15;Engineer, petroleum;18676;5
12530270019;James Williams Jr.;Female;2009-03-16;Psychotherapist;520136;1
15993439505;Jennifer Cole;Male;2017-05-27;Broadcast journalist;84876;0
20158400645;Ricardo West;Female;2006-01-17;Accountant, chartered management;786473;5
74608026492;Mackenzie Rosales;Male;2003-02-23;Engineer, biomedical;859390;3
23247232880;Joseph Miller;Female;2020-05-23;Pilot, airline;606732;3
42046855895;Linda Knox;Female;2014-01-09;Town planner;336229;3
93546277639;Jonathan Bernard;Male;2012-10-08;Education administrator;304346;3
17223699258;Diane Salinas;Male;2020-08-16;Quantity surveyor;267385;2
92422869678;Nicholas Robertson;Female;2012-06-19;Outdoor activities/education manager;660705;5
62028822961;Jacqueline Hardy;Female;2020-03-28;Radiographer, therapeutic;783269;3
55971586801;Edward Smith;Female;2006-08-08;Research officer, government;181269;5
22201219588;Kyle Lowe;Male;2015-02-07;Social research officer, government;780814;3
53255210845;Christine Martinez;Male;2004-07-07;Dentist;431408;1
97425752309;Elizabeth Holland;Female;2008-06-03;Textile designer;562378;0
18415258340;Courtney Smith;Male;2012-04-19;Engineering geologist;781249;2
28110482152;Cynthia Maddox;Male;2012-04-06;Presenter, broadcasting;843838;0
36584541906;Henry Garcia;Female;2005-11-18;Surveyor, mining;132573;5
32317584130;Jennifer Garcia;Male;2015-10-14;General practice doctor;303856;3
90077174418;Dr. Carrie Castillo;Female;2004-10-03;Forest/woodland manager;421653;2
44087110253;Jennifer Thomas;Male;2004-11-15;Social researcher;69807;5
96230019348;Patrick Russell;Female;2011-01-02;Administrator;910561;1
49430426277;Angel Johnson;Male;2002-01-20;Jewellery designer;383574;0
12222742848;Donna Wyatt;Female;2007-03-24;Doctor, general practice;300679;5
18434724717;Sonia Garrett;Female;2005-07-18;Administrator;792486;5
95128896735;Stephen Lane;Female;2003-03-08;Sales professional, IT;794567;0
95937282774;Daniel Branch;Male;2013-03-17;Sales promotion account executive;603714;4
63221088529;Timothy Walker;Male;2007-11-04;Occupational hygienist;453710;2
22412136224;Peter Berry;Female;2015-07-22;Air traffic controller;545958;1
57629864125;Joshua Valentine;Male;2004-03-20;Engineer, land;251515;4
77540432600;Bruce Solis;Female;2000-10-25;Psychologist, clinical;689187;2
69216519391;Rhonda Dudley;Female;2009-07-03;Retail buyer;850103;3
42131553369;Anthony Wood;Male;2007-06-02;Radiographer, diagnostic;818792;0
83395996173;George Shaw;Female;2020-07-26;Public house manager;405268;0
27678623782;Whitney Hernandez;Male;2000-07-11;Physicist, medical;914628;0
04894491828;Molly Washington;Female;2022-04-17;Environmental consultant;95920;3
87983649657;Yvonne Wu;Male;2003-10-16;Programmer, systems;270609;0
79912785066;Samuel Johnson;Female;2019-03-24;Trade union research officer;141448;4
23209846849;Caitlin Sparks;Female;2014-10-01;Buyer, retail;796131;5
52304911229;Todd Diaz;Female;2021-01-23;Professor Emeritus;856234;5
54415995238;Nicholas Williams;Male;2008-12-06;Broadcast journalist;28614;2
11200714587;Michelle Henson;Female;2018-04-18;Patent attorney;382306;0
22403121794;Jeffrey Cole;Male;2007-08-05;Arts administrator;212186;5
65511548127;Cody Walker;Male;2006-03-12;Engineer, energy;3278;5
91232343127;Christopher Johnson;Male;2003-06-17;Health service manager;499899;2
02378899739;Michael Baker;Female;2007-10-24;Best boy;537073;4
41733720453;Cynthia Gomez;Female;2007-05-13;Recruitment consultant;359392;3
04787434247;Wanda Allen;Female;2019-09-23;Physiological scientist;26387;4
32351715638;Sara Mosley;Male;2005-10-19;Pharmacist, community;763897;5
64013652352;Lisa May;Male;2021-11-07;Chartered legal executive (England and Wales);306149;5
76966730885;Kevin Nguyen;Male;2011-08-09;Nature conservation officer;206040;4
78716669876;Michael Ruiz;Male;2005-12-09;Psychiatric nurse;892532;3
74962025589;Terry Griffin;Female;2014-10-06;Psychotherapist, child;246458;4
87977806003;Gabriel Gates;Male;2019-03-06;Product/process development scientist;198179;3
95679942949;Benjamin Reid;Male;2014-05-20;Field trials officer;93877;0
43490733526;Christopher Gonzalez;Female;2009-11-08;Economist;314426;3
13083151920;Deborah Roberts;Male;2000-09-16;Water engineer;809220;0
52385348756;Jennifer Dunn;Female;2008-11-26;Museum/gallery exhibitions officer;283410;1
82685250760;Dillon May;Male;2018-05-13;Runner, broadcasting/film/video;463380;2
76650312220;Justin Thompson;Female;2001-06-24;Hydrographic surveyor;94385;2
79134018185;Justin Daniels;Male;2005-07-20;Designer, industrial/product;806283;5
31165529850;Kelly Shaw;Male;2012-11-14;Textile designer;185976;4
39821254416;Cynthia Pierce;Female;2017-12-16;Designer, textile;983334;4
33906184906;Rebecca Jones;Male;2020-01-02;Horticulturist, amenity;852736;5
85264143716;Cody Jimenez;Female;2012-07-09;Visual merchandiser;226091;4
99393204753;Lori Johnson;Female;2006-03-03;Scientific laboratory technician;969870;5
46177480306;Jose Harris;Female;2009-04-26;Mining engineer;368818;3
13723930133;Judith Donovan;Female;2006-10-06;Chartered certified accountant;271115;2
94267058278;Shelby Collins;Female;2006-11-09;Trade mark attorney;854124;5
81876111236;Deborah Lewis;Female;2023-09-22;Horticulturist, commercial;287372;5
45040343510;Jared Mooney;Male;2002-07-07;Clinical molecular geneticist;793977;4
99403959823;Carrie Douglas;Male;2010-03-19;Clothing/textile technologist;115862;3
71862347997;Kimberly Nelson;Male;2013-12-14;Editorial assistant;462076;0
16686384535;Brady Myers Jr.;Male;2021-11-03;Pharmacologist;576342;3
97089562940;Kristen Sanders;Female;2014-03-17;Teacher, secondary school;153007;5
39507494462;Anthony Andrews;Female;2001-05-07;Nurse, adult;62433;4
22911608705;Lisa Smith;Female;2013-02-15;Geographical information systems officer;288625;3
07588352148;Michael Dyer;Female;2008-01-07;Press sub;211573;3
30848171866;Philip Ford;Male;2018-01-22;Water engineer;25692;5
46685021259;Eric Davis;Female;2017-09-21;Retail manager;424784;4
33708938510;Ruben Harris;Female;2000-03-14;Conference centre manager;75145;3
77994423001;David Hernandez;Female;2002-08-08;Dramatherapist;601476;3
36867361130;Brian James;Female;2005-09-27;Geologist, wellsite;240905;3
53345147861;Brad Newman;Female;2020-12-23;Haematologist;675250;3
78207396067;Christina Arias;Male;2002-05-02;Homeopath;725464;4
36975875196;Samuel Stokes;Male;2001-09-04;Doctor, hospital;666895;1
44746858019;Rebecca Lopez;Female;2014-08-21;Environmental manager;965469;3
41490268596;Kim Washington;Male;2014-02-12;Forensic scientist;443808;3
26564723760;Tammy Hall;Female;2012-08-20;Nature conservation officer;46152;5
23674035097;Lisa Wagner;Male;2001-10-28;Lobbyist;74037;5
61841886241;Leon Blanchard;Female;2004-03-16;Control and instrumentation engineer;378197;4
67545660887;Sylvia Reed;Female;2012-08-28;Equities trader;533204;1
64752732278;Ivan Stewart;Female;2005-08-03;Radio broadcast assistant;286755;0
96726771040;Robin Bell;Male;2013-02-16;Financial adviser;936934;3
04797872757;Christopher Ruiz;Female;2006-03-26;Company secretary;274005;1
76342772745;Jose Ho;Male;2002-11-01;Lecturer, higher education;641977;2
19788483630;Mary Schaefer;Female;2008-08-28;Armed forces logistics/support/administrative officer;530434;1
45145994629;Miss Jennifer Aguilar DDS;Male;2014-06-06;Charity fundraiser;973771;4
28427287243;Anthony Gonzalez;Female;2015-04-15;Education administrator;487110;0
14765827889;Deborah Gordon;Male;2021-03-26;Nurse, adult;243393;3
72028047438;Ellen Clark;Female;2012-11-10;Learning mentor;253065;2
35555577228;Tara West;Male;2019-10-23;Product designer;62467;0
55942291020;Rachel Singleton;Male;2016-05-22;Counsellor;758288;4
40191441484;Stacey Byrd;Female;2022-05-01;Legal secretary;555883;2
91996532404;James Mcbride;Female;2015-05-28;Lecturer, further education;34291;4
99822431598;Michael Tate;Female;2015-07-15;Radiation protection practitioner;83310;5
76352194645;John Flores;Male;2022-03-24;Counsellor;745771;4
51315165585;Cynthia Gibson;Male;2010-04-07;Office manager;917411;1
19942847549;Nicholas Oliver;Female;2013-06-09;Prison officer;974487;1
77500630990;Christina Smith;Female;2010-01-22;Investment banker, operational;890933;1
92548137202;Kristen Smith;Male;2014-01-17;Presenter, broadcasting;220398;1
09658185452;Luis Aguirre;Female;2019-04-25;Therapist, occupational;860503;0
96908907140;Amy Ward;Male;2002-05-17;Automotive engineer;148239;2
57699381867;Edward Holt;Female;2017-09-06;Jewellery designer;966982;1
60610523756;Barbara Barajas;Male;2023-10-01;Hospital pharmacist;904012;5
12134852624;Jesse Cook;Male;2020-04-15;Holiday representative;194744;0
63764831656;Brenda Martinez;Male;2002-01-24;Arts administrator;239400;0
11531530542;Sherri Figueroa;Female;2005-02-08;Special educational needs teacher;70379;4
49300531882;Courtney Pennington;Female;2015-09-04;Engineer, automotive;964422;1
96335475322;Patrick Garner;Male;2017-09-28;Senior tax professional/tax inspector;278038;3
36119144600;Michael Martin;Male;2004-08-04;Nurse, children's;830399;2
73790256804;Crystal Molina;Male;2000-12-01;Herpetologist;437589;0
53001924227;Christopher Rivera;Female;2011-03-07;Designer, fashion/clothing;307521;4
47247134780;Amy Wheeler;Male;2007-07-13;Social research officer, government;347666;1
77542894339;Kevin Nolan;Male;2003-07-15;Media buyer;831144;4
68445790695;Samantha Torres;Male;2001-12-21;Runner, broadcasting/film/video;982021;4
50279861610;Danny Oneill;Female;2007-06-16;Optician, dispensing;810187;3
87989105334;Molly Goodwin;Female;2003-02-06;Advertising art director;185056;4
50352857828;Jacqueline Howard;Male;2001-08-10;Mudlogger;87676;5
88681777383;Albert Rich;Female;2015-12-16;Chief Operating Officer;21719;4
88756165222;Michael Brown;Female;2017-04-12;Therapeutic radiographer;487970;1
12639191210;Tammy Collins;Male;2002-10-20;Advertising art director;608172;2
03312409408;Craig Stevens;Male;2003-10-18;Product manager;850906;0
68512952438;Brandy Larson;Female;2019-09-26;Psychotherapist, dance movement;408034;3
46303467701;Sarah Martin;Female;2020-07-11;Senior tax professional/tax inspector;277832;4
78701136586;Jesse Cunningham;Male;2023-12-15;Sports therapist;198375;2
40399599484;Kenneth Hays;Male;2019-11-10;Town planner;721158;4
70188910581;Amy Whitney;Male;2017-02-21;Estate manager/land agent;701711;1
34729211560;Tracy Doyle;Female;2009-05-12;Multimedia specialist;482592;4
45657839530;Lori Dyer;Male;2011-08-25;Immigration officer;879252;4
19487313013;John Ortiz;Female;2018-03-01;Radiographer, diagnostic;216636;4
85584413988;Mercedes Richards;Male;2010-03-09;Licensed conveyancer;448565;5
84769882731;Justin Sims;Male;2010-03-15;Probation officer;618515;0
07079845814;Margaret Ortiz;Male;2001-03-02;Ophthalmologist;333384;3
87483038565;Karen Klein;Female;2021-06-23;Geophysicist/field seismologist;201487;2
42305355389;Samantha Garner;Female;2001-06-07;Lexicographer;25434;5
92079465174;Miss Theresa Walsh;Female;2008-03-10;Museum/gallery exhibitions officer;430803;5
15716425960;Paul Scott;Male;2003-11-13;Administrator, local government;614601;1
32579897741;Jerry Thomas;Male;2005-06-05;Banker;557220;5
17573073772;April Weber;Female;2022-05-09;Psychotherapist;894337;0
04328503956;Teresa Ramos;Female;2000-01-09;Investment banker, corporate;816097;1
26557084247;Candice Hurley;Male;2000-02-13;Database administrator;188843;4
18052039093;Ricky Villanueva;Female;2000-04-01;Wellsite geologist;746690;2
29359865047;Gabriel Durham;Female;2014-05-12;Research officer, political party;204228;5
50656147837;Michael Davis;Female;2005-05-26;Video editor;296412;4
88476213675;Jacob Richardson;Male;2020-04-08;Tax adviser;678278;0
09829930309;Julie Pruitt;Female;2022-10-18;Nurse, adult;597966;2
97383251797;Jordan Reeves;Male;2004-10-13;Scientist, product/process development;669600;3
23291156949;Scott Cuevas;Male;2000-06-09;Editorial assistant;1947;0
42411080003;Yolanda Wright;Male;2019-02-26;Biomedical engineer;432319;2
24609832872;Charles Hess;Female;2021-08-03;Sports therapist;95183;1
05223010535;Gregory Greer;Male;2015-12-05;Surveyor, building;684896;0
03012286604;Heidi Harrington;Female;2001-05-18;Jewellery designer;738684;3
29330206981;David Kent;Male;2021-07-27;Designer, jewellery;847420;2
03775400753;Angela Quinn;Female;2012-06-06;Horticulturist, commercial;395309;3
04391268750;William Jones;Female;2000-04-17;Retail manager;716657;1
26888356896;Travis Hines;Male;2021-10-13;Optician, dispensing;118591;4
39574411376;Dylan Tucker;Female;2019-05-28;Hydrologist;421934;0
64433212079;Jessica Martinez;Male;2022-03-06;Data processing manager;63697;1
37655788212;Emily Hughes;Male;2013-04-07;Nurse, mental health;853100;5
04726282977;Devin Smith;Female;2013-11-28;Therapist, horticultural;228291;3
34786374637;Elijah Stewart;Female;2016-07-07;Retail manager;137117;4
65145933777;Harold Torres;Male;2022-03-19;Leisure centre manager;424300;4
53720224916;Crystal Chandler;Female;2017-04-21;Psychiatrist;618035;1
98864591381;Matthew Garcia;Male;2004-09-18;Proofreader;427697;4
09935358381;Anthony Pena;Female;2008-09-21;Surveyor, land/geomatics;589411;3
31882938227;Vincent Wood;Male;2006-02-19;Veterinary surgeon;78936;4
52055330307;Jose Taylor;Male;2016-02-05;Building control surveyor;182464;0
54142834590;Dominic Jimenez;Female;2020-10-12;Video editor;996278;2
33215927988;Melissa Adams;Female;2019-06-03;Probation officer;278579;2
28360639883;Mr. Duane Wade;Male;2018-11-14;Engineer, civil (consulting);929767;5
19375191840;Katherine Lopez;Male;2017-05-16;Information systems manager;8697;4
49404477765;Rachael Ellis;Male;2016-01-18;Runner, broadcasting/film/video;289356;0
50662153158;Samantha Harrison;Male;2013-02-13;Engineer, chemical;447313;5
26003745742;Kelly Gonzalez;Male;2002-07-07;Insurance account manager;104067;1
42035707001;Steven Woods;Male;2014-05-27;Child psychotherapist;261211;5
24448543802;Brian Brown;Female;2001-05-17;Broadcast presenter;7944;0
25742477199;Rebecca Nguyen;Female;2021-02-22;Osteopath;68838;5
55944040992;Russell Wiley;Female;2020-05-06;Health promotion specialist;715346;4
22730298527;Elizabeth Vega;Female;2021-05-19;Contracting civil engineer;754875;4
01914459680;Teresa Clark;Female;2021-04-14;Magazine features editor;103580;5
23106403675;Norman Johnson;Female;2019-10-01;Pension scheme manager;739428;1
85317858063;Michael Gray Jr.;Female;2015-12-23;Energy engineer;89880;1
56775983286;Timothy Gibbs;Male;2021-06-15;Customer service manager;920350;2
12187242999;Shelby Miller;Female;2015-04-02;Cartographer;129878;1
92229694045;Monica Shepherd;Female;2004-08-20;Therapist, occupational;602399;5
69192478588;Jorge Johnson;Female;2020-05-16;Designer, ceramics/pottery;180919;5
77594423541;Amy Rodriguez;Female;2004-05-13;Designer, multimedia;691786;5
66961054817;Rachael Allen;Female;2003-08-26;Interpreter;455932;1
46341105759;Alexander Sullivan;Female;2008-09-27;Insurance underwriter;36569;3
05068046361;Heather Stephenson;Female;2001-05-25;Telecommunications researcher;366466;1
43077815898;Susan Reid;Male;2002-12-01;Software engineer;293235;2
